Posisi X;Posisi Y;Type Minutiae;Nama Class
23;50;1;Plain Arch
23;51;1;Plain Arch
23;52;0;Plain Arch
24;49;1;Plain Arch
24;50;1;Plain Arch
24;99;0;Plain Arch
24;104;1;Plain Arch
24;105;1;Plain Arch
25;105;1;Plain Arch
25;106;1;Plain Arch
25;110;0;Plain Arch
30;68;0;Plain Arch
30;69;0;Plain Arch
32;32;1;Plain Arch
32;33;1;Plain Arch
33;31;1;Plain Arch
33;32;1;Plain Arch
33;130;0;Plain Arch
34;30;1;Plain Arch
34;31;1;Plain Arch
35;30;1;Plain Arch
36;107;0;Plain Arch
41;44;1;Plain Arch
41;97;0;Plain Arch
42;27;1;Plain Arch
42;42;1;Plain Arch
42;43;1;Plain Arch
42;44;1;Plain Arch
43;26;1;Plain Arch
43;27;1;Plain Arch
43;41;1;Plain Arch
43;42;1;Plain Arch
44;26;1;Plain Arch
44;41;1;Plain Arch
44;55;0;Plain Arch
45;40;1;Plain Arch
45;143;0;Plain Arch
46;39;1;Plain Arch
46;40;1;Plain Arch
46;45;1;Plain Arch
46;65;0;Plain Arch
47;39;1;Plain Arch
47;46;1;Plain Arch
47;145;1;Plain Arch
48;25;1;Plain Arch
48;145;1;Plain Arch
48;146;1;Plain Arch
49;24;1;Plain Arch
49;25;1;Plain Arch
49;48;1;Plain Arch
49;146;1;Plain Arch
49;147;1;Plain Arch
49;159;0;Plain Arch
50;24;1;Plain Arch
50;37;0;Plain Arch
50;49;1;Plain Arch
50;101;0;Plain Arch
50;147;1;Plain Arch
51;23;1;Plain Arch
51;50;1;Plain Arch
51;51;1;Plain Arch
51;86;0;Plain Arch
51;102;1;Plain Arch
51;103;1;Plain Arch
51;140;0;Plain Arch
51;148;1;Plain Arch
51;159;0;Plain Arch
52;22;1;Plain Arch
52;23;1;Plain Arch
52;51;1;Plain Arch
52;52;1;Plain Arch
52;103;1;Plain Arch
52;104;1;Plain Arch
52;105;1;Plain Arch
52;148;1;Plain Arch
52;149;1;Plain Arch
53;22;1;Plain Arch
53;96;0;Plain Arch
53;106;1;Plain Arch
53;149;1;Plain Arch
54;150;0;Plain Arch
55;58;1;Plain Arch
55;59;1;Plain Arch
55;116;0;Plain Arch
56;20;1;Plain Arch
56;59;1;Plain Arch
56;60;1;Plain Arch
56;70;0;Plain Arch
56;118;1;Plain Arch
56;119;1;Plain Arch
57;19;1;Plain Arch
57;20;1;Plain Arch
57;60;1;Plain Arch
57;61;1;Plain Arch
57;62;1;Plain Arch
57;119;1;Plain Arch
57;120;1;Plain Arch
57;121;1;Plain Arch
58;18;1;Plain Arch
58;19;1;Plain Arch
58;62;1;Plain Arch
58;63;1;Plain Arch
58;121;1;Plain Arch
