Posisi X;Posisi Y;Type Minutiae;Nama Class
19;24;0;Twinted loop
19;127;1;Twinted loop
19;128;1;Twinted loop
19;129;0;Twinted loop
20;126;1;Twinted loop
20;127;1;Twinted loop
21;125;1;Twinted loop
22;109;0;Twinted loop
22;124;1;Twinted loop
22;125;1;Twinted loop
23;124;1;Twinted loop
24;109;0;Twinted loop
24;123;1;Twinted loop
25;121;0;Twinted loop
26;89;0;Twinted loop
26;92;0;Twinted loop
26;102;0;Twinted loop
27;104;0;Twinted loop
32;45;0;Twinted loop
32;77;0;Twinted loop
33;75;0;Twinted loop
34;119;0;Twinted loop
34;120;0;Twinted loop
34;144;0;Twinted loop
35;23;0;Twinted loop
35;94;0;Twinted loop
35;96;1;Twinted loop
35;97;1;Twinted loop
35;144;0;Twinted loop
36;41;0;Twinted loop
36;97;1;Twinted loop
36;98;1;Twinted loop
37;100;0;Twinted loop
39;22;0;Twinted loop
42;92;0;Twinted loop
44;89;0;Twinted loop
45;102;0;Twinted loop
45;105;0;Twinted loop
46;134;0;Twinted loop
46;135;0;Twinted loop
51;42;0;Twinted loop
51;83;1;Twinted loop
51;84;1;Twinted loop
51;85;0;Twinted loop
52;82;1;Twinted loop
52;83;1;Twinted loop
53;81;1;Twinted loop
53;82;1;Twinted loop
53;125;0;Twinted loop
53;128;1;Twinted loop
53;129;1;Twinted loop
54;40;0;Twinted loop
54;81;1;Twinted loop
54;129;1;Twinted loop
54;130;1;Twinted loop
54;131;1;Twinted loop
55;80;1;Twinted loop
55;131;1;Twinted loop
55;132;1;Twinted loop
55;133;0;Twinted loop
56;79;1;Twinted loop
56;80;1;Twinted loop
57;78;1;Twinted loop
57;79;1;Twinted loop
58;59;0;Twinted loop
58;77;1;Twinted loop
58;78;1;Twinted loop
59;76;1;Twinted loop
59;77;1;Twinted loop
60;58;0;Twinted loop
60;75;0;Twinted loop
60;110;0;Twinted loop
60;114;0;Twinted loop
65;95;0;Twinted loop
66;91;0;Twinted loop
66;108;0;Twinted loop
67;103;1;Twinted loop
67;104;1;Twinted loop
68;101;0;Twinted loop
68;102;1;Twinted loop
68;103;1;Twinted loop
69;84;0;Twinted loop
69;85;0;Twinted loop
73;114;0;Twinted loop
73;115;0;Twinted loop
74;108;1;Twinted loop
74;109;1;Twinted loop
74;112;0;Twinted loop
75;107;1;Twinted loop
75;108;1;Twinted loop
76;70;1;Twinted loop
76;71;1;Twinted loop
76;72;0;Twinted loop
76;86;1;Twinted loop
76;87;1;Twinted loop
76;88;0;Twinted loop
76;103;0;Twinted loop
