Posisi X;Posisi Y;Type Minutiae;Nama Class
31;64;0;Plain Arch
31;82;0;Plain Arch
31;114;0;Plain Arch
32;36;0;Plain Arch
32;53;1;Plain Arch
32;54;1;Plain Arch
32;107;0;Plain Arch
33;26;0;Plain Arch
33;52;1;Plain Arch
33;53;1;Plain Arch
34;36;1;Plain Arch
34;124;1;Plain Arch
34;125;1;Plain Arch
35;35;1;Plain Arch
35;36;1;Plain Arch
35;125;1;Plain Arch
35;126;1;Plain Arch
36;35;1;Plain Arch
36;47;1;Plain Arch
36;48;1;Plain Arch
36;126;1;Plain Arch
36;127;1;Plain Arch
37;46;1;Plain Arch
37;47;1;Plain Arch
37;127;1;Plain Arch
37;128;1;Plain Arch
38;46;1;Plain Arch
38;128;1;Plain Arch
38;129;1;Plain Arch
39;45;1;Plain Arch
39;83;0;Plain Arch
39;129;1;Plain Arch
39;130;1;Plain Arch
40;44;1;Plain Arch
40;45;1;Plain Arch
40;80;1;Plain Arch
40;81;1;Plain Arch
40;130;1;Plain Arch
40;131;1;Plain Arch
41;44;1;Plain Arch
41;79;1;Plain Arch
41;80;1;Plain Arch
41;131;1;Plain Arch
42;131;1;Plain Arch
42;132;1;Plain Arch
43;75;1;Plain Arch
43;76;1;Plain Arch
43;132;1;Plain Arch
43;133;1;Plain Arch
44;74;1;Plain Arch
44;75;1;Plain Arch
44;133;1;Plain Arch
44;134;1;Plain Arch
45;42;1;Plain Arch
45;134;1;Plain Arch
46;41;1;Plain Arch
46;42;1;Plain Arch
46;70;1;Plain Arch
46;71;1;Plain Arch
46;72;1;Plain Arch
46;123;0;Plain Arch
46;134;1;Plain Arch
46;135;1;Plain Arch
47;41;1;Plain Arch
47;71;1;Plain Arch
47;107;1;Plain Arch
47;135;1;Plain Arch
48;106;1;Plain Arch
48;107;1;Plain Arch
48;108;1;Plain Arch
49;33;0;Plain Arch
49;55;1;Plain Arch
49;56;1;Plain Arch
49;105;1;Plain Arch
49;106;1;Plain Arch
50;49;0;Plain Arch
50;56;1;Plain Arch
50;105;1;Plain Arch
50;114;1;Plain Arch
50;115;1;Plain Arch
51;104;1;Plain Arch
51;105;1;Plain Arch
51;115;1;Plain Arch
51;116;1;Plain Arch
51;117;0;Plain Arch
52;103;1;Plain Arch
52;104;1;Plain Arch
53;102;1;Plain Arch
53;103;1;Plain Arch
55;98;1;Plain Arch
55;99;1;Plain Arch
56;97;1;Plain Arch
56;98;1;Plain Arch
57;42;1;Plain Arch
57;96;1;Plain Arch
57;97;1;Plain Arch
58;42;1;Plain Arch
58;43;1;Plain Arch
58;60;1;Plain Arch
58;61;1;Plain Arch
58;68;1;Plain Arch
58;95;1;Plain Arch
58;96;1;Plain Arch
59;43;1;Plain Arch
59;61;1;Plain Arch
59;62;1;Plain Arch
59;67;1;Plain Arch
59;68;1;Plain Arch
59;95;1;Plain Arch
60;66;1;Plain Arch
60;67;1;Plain Arch
61;66;1;Plain Arch
61;92;1;Plain Arch
61;93;1;Plain Arch
62;44;1;Plain Arch
62;85;1;Plain Arch
62;91;1;Plain Arch
62;92;1;Plain Arch
63;44;1;Plain Arch
63;45;1;Plain Arch
63;84;1;Plain Arch
63;85;1;Plain Arch
63;86;1;Plain Arch
63;90;1;Plain Arch
63;91;1;Plain Arch
63;126;1;Plain Arch
64;44;1;Plain Arch
64;111;1;Plain Arch
64;112;1;Plain Arch
64;124;1;Plain Arch
64;125;1;Plain Arch
64;126;1;Plain Arch
65;82;1;Plain Arch
65;110;1;Plain Arch
65;111;1;Plain Arch
65;125;1;Plain Arch
66;25;0;Plain Arch
66;54;1;Plain Arch
66;55;1;Plain Arch
66;81;1;Plain Arch
66;82;1;Plain Arch
66;106;1;Plain Arch
66;107;1;Plain Arch
67;55;1;Plain Arch
67;56;1;Plain Arch
67;81;1;Plain Arch
67;105;1;Plain Arch
67;106;1;Plain Arch
68;57;1;Plain Arch
68;58;1;Plain Arch
68;93;1;Plain Arch
69;58;1;Plain Arch
69;59;1;Plain Arch
69;94;1;Plain Arch
70;59;1;Plain Arch
70;60;1;Plain Arch
71;60;1;Plain Arch
71;61;1;Plain Arch
72;62;1;Plain Arch
72;63;1;Plain Arch
72;64;1;Plain Arch
73;63;1;Plain Arch
73;79;1;Plain Arch
73;140;1;Plain Arch
74;78;1;Plain Arch
74;79;1;Plain Arch
74;140;1;Plain Arch
74;141;1;Plain Arch
75;29;0;Plain Arch
75;78;1;Plain Arch
75;125;1;Plain Arch
75;139;1;Plain Arch
75;140;1;Plain Arch
76;30;0;Plain Arch
76;124;1;Plain Arch
76;125;1;Plain Arch
76;126;1;Plain Arch
76;137;1;Plain Arch
76;138;1;Plain Arch
77;126;1;Plain Arch
77;136;1;Plain Arch
77;137;1;Plain Arch
78;105;0;Plain Arch
79;119;1;Plain Arch
79;120;1;Plain Arch
80;100;1;Plain Arch
80;101;1;Plain Arch
80;118;1;Plain Arch
80;119;1;Plain Arch
81;45;1;Plain Arch
81;98;1;Plain Arch
81;99;1;Plain Arch
81;100;1;Plain Arch
81;116;1;Plain Arch
81;117;1;Plain Arch
81;135;0;Plain Arch
82;46;1;Plain Arch
82;97;1;Plain Arch
82;98;1;Plain Arch
82;115;1;Plain Arch
82;116;1;Plain Arch
83;115;1;Plain Arch
84;52;0;Plain Arch
85;28;0;Plain Arch
85;88;1;Plain Arch
85;89;1;Plain Arch
85;113;1;Plain Arch
86;76;1;Plain Arch
86;87;1;Plain Arch
86;88;1;Plain Arch
86;111;1;Plain Arch
86;112;1;Plain Arch
87;75;1;Plain Arch
87;76;1;Plain Arch
87;86;1;Plain Arch
87;87;1;Plain Arch
87;110;1;Plain Arch
87;111;1;Plain Arch
88;75;1;Plain Arch
88;85;1;Plain Arch
88;86;1;Plain Arch
88;126;1;Plain Arch
89;60;1;Plain Arch
89;85;1;Plain Arch
89;107;1;Plain Arch
89;108;1;Plain Arch
89;125;1;Plain Arch
89;126;1;Plain Arch
89;127;1;Plain Arch
90;59;1;Plain Arch
90;60;1;Plain Arch
90;106;1;Plain Arch
90;107;1;Plain Arch
90;123;1;Plain Arch
90;124;1;Plain Arch
90;127;1;Plain Arch
91;59;1;Plain Arch
91;85;0;Plain Arch
91;104;1;Plain Arch
91;105;1;Plain Arch
91;122;1;Plain Arch
91;123;1;Plain Arch
92;58;1;Plain Arch
92;103;1;Plain Arch
92;104;1;Plain Arch
92;122;1;Plain Arch
93;39;0;Plain Arch
93;57;1;Plain Arch
93;58;1;Plain Arch
94;56;1;Plain Arch
94;57;1;Plain Arch
94;100;1;Plain Arch
94;101;1;Plain Arch
95;99;1;Plain Arch
95;100;1;Plain Arch
96;54;0;Plain Arch
96;99;1;Plain Arch
98;113;1;Plain Arch
98;116;0;Plain Arch
99;112;1;Plain Arch
99;122;0;Plain Arch
100;95;1;Plain Arch
100;111;1;Plain Arch
100;112;1;Plain Arch
101;94;1;Plain Arch
101;111;1;Plain Arch
102;64;0;Plain Arch
102;106;0;Plain Arch
103;75;1;Plain Arch
104;75;1;Plain Arch
104;76;1;Plain Arch
105;76;1;Plain Arch
106;60;1;Plain Arch
106;61;1;Plain Arch
106;76;1;Plain Arch
106;112;1;Plain Arch
107;59;1;Plain Arch
107;60;1;Plain Arch
107;77;1;Plain Arch
107;78;1;Plain Arch
107;112;1;Plain Arch
107;113;1;Plain Arch
108;29;0;Plain Arch
108;78;1;Plain Arch
108;79;1;Plain Arch
108;113;1;Plain Arch
109;79;1;Plain Arch
111;54;1;Plain Arch
112;53;1;Plain Arch
112;54;1;Plain Arch
113;53;1;Plain Arch
113;72;0;Plain Arch
114;81;1;Plain Arch
115;51;1;Plain Arch
115;81;1;Plain Arch
115;82;1;Plain Arch
116;50;1;Plain Arch
116;51;1;Plain Arch
116;82;1;Plain Arch
117;50;1;Plain Arch
118;71;1;Plain Arch
119;70;1;Plain Arch
119;71;1;Plain Arch
120;35;0;Plain Arch
120;92;0;Plain Arch
121;66;1;Plain Arch
122;65;1;Plain Arch
122;66;1;Plain Arch
123;65;1;Plain Arch
124;25;0;Plain Arch
124;64;1;Plain Arch
124;65;1;Plain Arch
125;64;1;Plain Arch
126;63;1;Plain Arch
127;62;1;Plain Arch
127;63;1;Plain Arch
128;62;1;Plain Arch
129;100;1;Plain Arch
129;101;1;Plain Arch
130;99;1;Plain Arch
130;100;1;Plain Arch
131;97;1;Plain Arch
131;98;1;Plain Arch
132;95;1;Plain Arch
132;96;1;Plain Arch
132;97;1;Plain Arch
132;116;1;Plain Arch
133;35;0;Plain Arch
133;58;1;Plain Arch
133;94;1;Plain Arch
133;95;1;Plain Arch
133;115;1;Plain Arch
133;116;1;Plain Arch
133;117;1;Plain Arch
133;137;1;Plain Arch
134;57;1;Plain Arch
134;58;1;Plain Arch
134;114;1;Plain Arch
134;115;1;Plain Arch
134;136;1;Plain Arch
134;137;1;Plain Arch
135;57;1;Plain Arch
135;136;1;Plain Arch
136;136;1;Plain Arch
137;87;1;Plain Arch
137;88;1;Plain Arch
137;135;1;Plain Arch
138;86;1;Plain Arch
138;87;1;Plain Arch
138;111;1;Plain Arch
138;134;1;Plain Arch
139;86;1;Plain Arch
139;110;1;Plain Arch
139;111;1;Plain Arch
140;85;1;Plain Arch
140;109;1;Plain Arch
140;110;1;Plain Arch
141;25;0;Plain Arch
141;86;0;Plain Arch
141;108;1;Plain Arch
141;109;1;Plain Arch
142;70;1;Plain Arch
142;107;1;Plain Arch
142;108;1;Plain Arch
143;69;1;Plain Arch
143;70;1;Plain Arch
143;106;1;Plain Arch
143;107;1;Plain Arch
144;68;1;Plain Arch
144;71;1;Plain Arch
144;89;0;Plain Arch
145;44;1;Plain Arch
145;67;1;Plain Arch
145;71;1;Plain Arch
145;72;1;Plain Arch
146;43;1;Plain Arch
146;44;1;Plain Arch
146;72;1;Plain Arch
147;43;1;Plain Arch
147;72;1;Plain Arch
147;73;1;Plain Arch
148;73;1;Plain Arch
149;32;1;Plain Arch
149;73;1;Plain Arch
149;74;1;Plain Arch
150;31;1;Plain Arch
150;32;1;Plain Arch
150;42;1;Plain Arch
150;74;1;Plain Arch
150;84;0;Plain Arch
151;31;1;Plain Arch
151;41;1;Plain Arch
151;42;1;Plain Arch
151;74;1;Plain Arch
151;75;1;Plain Arch
151;86;1;Plain Arch
151;87;1;Plain Arch
152;41;1;Plain Arch
152;75;1;Plain Arch
152;87;1;Plain Arch
152;88;1;Plain Arch
153;75;1;Plain Arch
153;76;1;Plain Arch
153;90;0;Plain Arch
154;76;1;Plain Arch
155;29;1;Plain Arch
155;50;1;Plain Arch
155;109;0;Plain Arch
156;28;1;Plain Arch
156;29;1;Plain Arch
156;49;1;Plain Arch
156;50;1;Plain Arch
156;63;1;Plain Arch
157;28;1;Plain Arch
157;49;1;Plain Arch
157;62;1;Plain Arch
157;63;1;Plain Arch
157;77;1;Plain Arch
157;107;1;Plain Arch
157;108;1;Plain Arch
158;62;1;Plain Arch
158;77;1;Plain Arch
158;78;1;Plain Arch
158;106;1;Plain Arch
158;107;1;Plain Arch
159;61;1;Plain Arch
159;62;1;Plain Arch
159;78;1;Plain Arch
159;79;1;Plain Arch
159;105;1;Plain Arch
159;106;1;Plain Arch
160;37;0;Plain Arch
160;61;1;Plain Arch
160;79;1;Plain Arch
160;80;1;Plain Arch
161;81;1;Plain Arch
