Posisi X;Posisi Y;Type Minutiae;Nama Class
19;89;0;Plain Arch
19;91;0;Plain Arch
20;47;0;Plain Arch
21;46;1;Plain Arch
22;45;1;Plain Arch
22;46;1;Plain Arch
23;34;0;Plain Arch
23;45;1;Plain Arch
23;58;0;Plain Arch
23;106;0;Plain Arch
23;109;0;Plain Arch
24;44;1;Plain Arch
24;45;1;Plain Arch
25;44;1;Plain Arch
25;56;0;Plain Arch
25;80;0;Plain Arch
26;43;1;Plain Arch
26;44;1;Plain Arch
26;70;0;Plain Arch
27;38;0;Plain Arch
27;43;1;Plain Arch
27;62;0;Plain Arch
27;77;0;Plain Arch
28;31;1;Plain Arch
29;30;1;Plain Arch
29;31;1;Plain Arch
29;42;0;Plain Arch
29;92;0;Plain Arch
30;30;1;Plain Arch
30;91;0;Plain Arch
31;29;1;Plain Arch
31;30;1;Plain Arch
31;65;0;Plain Arch
32;28;1;Plain Arch
32;29;1;Plain Arch
32;57;0;Plain Arch
33;22;0;Plain Arch
33;28;1;Plain Arch
33;40;0;Plain Arch
34;21;1;Plain Arch
34;27;1;Plain Arch
34;28;1;Plain Arch
34;39;0;Plain Arch
35;20;1;Plain Arch
35;21;1;Plain Arch
35;27;1;Plain Arch
35;62;0;Plain Arch
36;20;1;Plain Arch
36;26;0;Plain Arch
36;136;0;Plain Arch
37;19;1;Plain Arch
38;18;1;Plain Arch
38;19;1;Plain Arch
38;31;0;Plain Arch
39;18;1;Plain Arch
39;140;0;Plain Arch
40;17;0;Plain Arch
40;40;0;Plain Arch
40;66;0;Plain Arch
41;56;0;Plain Arch
42;38;0;Plain Arch
43;55;0;Plain Arch
44;131;0;Plain Arch
44;132;0;Plain Arch
45;53;0;Plain Arch
45;68;0;Plain Arch
46;25;0;Plain Arch
47;17;0;Plain Arch
47;24;1;Plain Arch
47;30;0;Plain Arch
48;23;1;Plain Arch
48;24;1;Plain Arch
48;29;0;Plain Arch
48;39;0;Plain Arch
48;65;0;Plain Arch
49;22;1;Plain Arch
49;23;1;Plain Arch
49;38;1;Plain Arch
49;56;0;Plain Arch
50;15;0;Plain Arch
50;22;1;Plain Arch
50;37;1;Plain Arch
50;38;1;Plain Arch
51;36;1;Plain Arch
51;37;1;Plain Arch
51;73;0;Plain Arch
52;36;1;Plain Arch
52;80;0;Plain Arch
52;112;0;Plain Arch
52;119;0;Plain Arch
52;158;0;Plain Arch
53;159;0;Plain Arch
54;69;0;Plain Arch
55;32;1;Plain Arch
55;33;1;Plain Arch
55;77;0;Plain Arch
56;16;1;Plain Arch
56;23;0;Plain Arch
56;31;1;Plain Arch
56;32;1;Plain Arch
57;15;1;Plain Arch
57;16;1;Plain Arch
57;23;1;Plain Arch
57;30;1;Plain Arch
57;31;1;Plain Arch
57;44;0;Plain Arch
58;14;1;Plain Arch
58;15;1;Plain Arch
58;22;1;Plain Arch
58;23;1;Plain Arch
58;30;1;Plain Arch
59;14;1;Plain Arch
59;21;1;Plain Arch
59;22;1;Plain Arch
59;29;1;Plain Arch
59;30;1;Plain Arch
59;42;0;Plain Arch
60;14;0;Plain Arch
60;20;1;Plain Arch
60;21;1;Plain Arch
60;28;1;Plain Arch
60;29;1;Plain Arch
61;19;1;Plain Arch
61;20;1;Plain Arch
61;27;1;Plain Arch
61;28;1;Plain Arch
61;35;0;Plain Arch
61;41;0;Plain Arch
62;19;1;Plain Arch
62;26;1;Plain Arch
62;27;1;Plain Arch
62;40;0;Plain Arch
63;25;1;Plain Arch
63;26;1;Plain Arch
63;33;1;Plain Arch
64;25;1;Plain Arch
64;32;1;Plain Arch
64;33;1;Plain Arch
65;32;1;Plain Arch
65;163;0;Plain Arch
66;23;1;Plain Arch
66;31;1;Plain Arch
66;32;1;Plain Arch
66;164;0;Plain Arch
67;22;1;Plain Arch
67;23;1;Plain Arch
67;31;1;Plain Arch
68;21;1;Plain Arch
68;22;1;Plain Arch
68;31;0;Plain Arch
69;21;1;Plain Arch
69;68;0;Plain Arch
70;38;0;Plain Arch
71;20;0;Plain Arch
71;107;0;Plain Arch
71;111;0;Plain Arch
72;36;0;Plain Arch
73;45;0;Plain Arch
73;57;0;Plain Arch
74;43;1;Plain Arch
74;44;1;Plain Arch
75;42;1;Plain Arch
75;43;1;Plain Arch
76;41;1;Plain Arch
76;42;1;Plain Arch
76;161;0;Plain Arch
77;29;0;Plain Arch
77;41;1;Plain Arch
77;69;1;Plain Arch
77;70;1;Plain Arch
77;71;0;Plain Arch
78;68;1;Plain Arch
78;69;1;Plain Arch
79;28;1;Plain Arch
79;67;0;Plain Arch
79;168;0;Plain Arch
80;27;1;Plain Arch
80;28;1;Plain Arch
80;39;0;Plain Arch
80;111;0;Plain Arch
80;112;0;Plain Arch
81;26;1;Plain Arch
81;27;1;Plain Arch
81;115;0;Plain Arch
81;116;0;Plain Arch
82;26;1;Plain Arch
82;168;0;Plain Arch
84;24;0;Plain Arch
84;32;0;Plain Arch
84;162;0;Plain Arch
88;13;0;Plain Arch
89;20;0;Plain Arch
90;19;0;Plain Arch
90;26;0;Plain Arch
94;29;0;Plain Arch
94;35;0;Plain Arch
94;149;0;Plain Arch
95;105;0;Plain Arch
95;107;0;Plain Arch
96;14;0;Plain Arch
96;34;1;Plain Arch
96;102;0;Plain Arch
97;13;0;Plain Arch
97;33;1;Plain Arch
97;34;1;Plain Arch
97;58;1;Plain Arch
97;59;1;Plain Arch
97;60;0;Plain Arch
97;99;0;Plain Arch
98;33;1;Plain Arch
98;57;1;Plain Arch
98;58;1;Plain Arch
98;77;0;Plain Arch
98;123;0;Plain Arch
98;124;0;Plain Arch
99;25;1;Plain Arch
99;32;1;Plain Arch
99;33;1;Plain Arch
99;52;0;Plain Arch
99;76;1;Plain Arch
99;95;0;Plain Arch
99;136;0;Plain Arch
99;145;0;Plain Arch
100;24;1;Plain Arch
100;25;1;Plain Arch
100;31;1;Plain Arch
100;32;1;Plain Arch
100;49;0;Plain Arch
100;75;1;Plain Arch
100;76;1;Plain Arch
100;94;0;Plain Arch
101;23;1;Plain Arch
101;24;1;Plain Arch
101;31;1;Plain Arch
101;47;0;Plain Arch
101;74;1;Plain Arch
101;75;1;Plain Arch
101;92;0;Plain Arch
101;147;1;Plain Arch
101;148;1;Plain Arch
101;164;0;Plain Arch
102;23;1;Plain Arch
102;30;1;Plain Arch
102;31;1;Plain Arch
102;45;0;Plain Arch
102;74;1;Plain Arch
102;86;0;Plain Arch
102;139;1;Plain Arch
102;140;1;Plain Arch
102;148;1;Plain Arch
102;149;1;Plain Arch
102;164;1;Plain Arch
103;22;1;Plain Arch
103;23;1;Plain Arch
103;29;1;Plain Arch
103;30;1;Plain Arch
103;90;0;Plain Arch
103;100;0;Plain Arch
103;140;1;Plain Arch
103;141;1;Plain Arch
103;149;1;Plain Arch
103;150;1;Plain Arch
103;164;1;Plain Arch
103;165;1;Plain Arch
104;21;1;Plain Arch
104;22;1;Plain Arch
104;29;1;Plain Arch
104;73;0;Plain Arch
104;141;1;Plain Arch
104;142;1;Plain Arch
104;150;1;Plain Arch
104;151;1;Plain Arch
104;165;1;Plain Arch
105;21;1;Plain Arch
105;151;1;Plain Arch
105;152;1;Plain Arch
105;160;0;Plain Arch
106;20;1;Plain Arch
106;21;1;Plain Arch
106;27;0;Plain Arch
106;152;1;Plain Arch
106;153;1;Plain Arch
106;167;0;Plain Arch
107;20;1;Plain Arch
