Posisi X;Posisi Y;Type Minutiae;Nama Class
18;110;0;Ulnair loop
18;112;0;Ulnair loop
19;118;0;Ulnair loop
25;150;0;Ulnair loop
25;157;0;Ulnair loop
26;117;1;Ulnair loop
27;116;1;Ulnair loop
27;117;1;Ulnair loop
27;122;0;Ulnair loop
29;112;1;Ulnair loop
29;113;1;Ulnair loop
30;110;0;Ulnair loop
30;111;1;Ulnair loop
30;112;1;Ulnair loop
30;143;0;Ulnair loop
30;144;0;Ulnair loop
31;141;0;Ulnair loop
32;139;0;Ulnair loop
33;182;0;Ulnair loop
36;173;0;Ulnair loop
36;174;1;Ulnair loop
36;175;1;Ulnair loop
36;185;0;Ulnair loop
37;107;0;Ulnair loop
37;120;0;Ulnair loop
37;121;0;Ulnair loop
37;175;1;Ulnair loop
37;176;1;Ulnair loop
38;102;0;Ulnair loop
38;177;1;Ulnair loop
38;178;1;Ulnair loop
39;178;1;Ulnair loop
39;179;1;Ulnair loop
40;179;1;Ulnair loop
40;180;1;Ulnair loop
41;113;1;Ulnair loop
41;114;1;Ulnair loop
41;115;0;Ulnair loop
41;181;0;Ulnair loop
42;112;1;Ulnair loop
42;113;1;Ulnair loop
43;111;1;Ulnair loop
44;110;1;Ulnair loop
44;111;1;Ulnair loop
45;100;0;Ulnair loop
45;109;1;Ulnair loop
45;110;1;Ulnair loop
45;191;0;Ulnair loop
46;96;1;Ulnair loop
46;97;1;Ulnair loop
46;108;1;Ulnair loop
46;138;0;Ulnair loop
46;175;0;Ulnair loop
46;192;0;Ulnair loop
47;93;0;Ulnair loop
47;97;1;Ulnair loop
47;107;1;Ulnair loop
47;137;0;Ulnair loop
48;105;0;Ulnair loop
49;97;0;Ulnair loop
49;178;0;Ulnair loop
50;87;0;Ulnair loop
50;135;0;Ulnair loop
50;147;0;Ulnair loop
52;123;0;Ulnair loop
52;146;0;Ulnair loop
54;82;1;Ulnair loop
54;195;0;Ulnair loop
55;81;1;Ulnair loop
55;82;1;Ulnair loop
56;74;0;Ulnair loop
56;80;1;Ulnair loop
56;81;1;Ulnair loop
57;74;1;Ulnair loop
57;80;1;Ulnair loop
57;107;0;Ulnair loop
58;73;1;Ulnair loop
58;74;1;Ulnair loop
58;106;0;Ulnair loop
58;119;0;Ulnair loop
58;132;0;Ulnair loop
58;198;0;Ulnair loop
59;67;0;Ulnair loop
59;73;1;Ulnair loop
60;111;0;Ulnair loop
61;66;0;Ulnair loop
63;123;0;Ulnair loop
64;153;0;Ulnair loop
64;164;0;Ulnair loop
65;164;1;Ulnair loop
66;116;0;Ulnair loop
66;122;0;Ulnair loop
66;163;1;Ulnair loop
66;164;1;Ulnair loop
67;69;1;Ulnair loop
67;98;0;Ulnair loop
67;163;1;Ulnair loop
68;68;1;Ulnair loop
68;69;1;Ulnair loop
68;97;1;Ulnair loop
68;107;1;Ulnair loop
68;163;0;Ulnair loop
68;173;0;Ulnair loop
69;68;1;Ulnair loop
69;96;1;Ulnair loop
69;97;1;Ulnair loop
69;106;1;Ulnair loop
69;107;1;Ulnair loop
70;96;1;Ulnair loop
70;106;1;Ulnair loop
70;173;0;Ulnair loop
71;106;0;Ulnair loop
72;113;1;Ulnair loop
72;153;0;Ulnair loop
73;112;1;Ulnair loop
73;113;1;Ulnair loop
73;139;0;Ulnair loop
74;112;1;Ulnair loop
75;78;0;Ulnair loop
75;89;0;Ulnair loop
75;102;0;Ulnair loop
75;111;1;Ulnair loop
75;112;1;Ulnair loop
76;110;1;Ulnair loop
76;111;1;Ulnair loop
77;101;0;Ulnair loop
77;110;1;Ulnair loop
77;173;0;Ulnair loop
79;171;0;Ulnair loop
80;96;0;Ulnair loop
82;66;0;Ulnair loop
82;90;0;Ulnair loop
82;108;1;Ulnair loop
83;108;1;Ulnair loop
83;109;1;Ulnair loop
83;198;0;Ulnair loop
84;109;1;Ulnair loop
84;179;0;Ulnair loop
84;198;1;Ulnair loop
85;168;0;Ulnair loop
85;198;1;Ulnair loop
85;199;1;Ulnair loop
86;168;1;Ulnair loop
86;186;0;Ulnair loop
86;199;1;Ulnair loop
87;167;1;Ulnair loop
87;168;1;Ulnair loop
87;175;0;Ulnair loop
88;167;1;Ulnair loop
88;188;1;Ulnair loop
88;200;0;Ulnair loop
89;94;0;Ulnair loop
89;167;0;Ulnair loop
89;188;1;Ulnair loop
89;189;1;Ulnair loop
90;66;0;Ulnair loop
90;88;0;Ulnair loop
90;94;1;Ulnair loop
