Posisi X;Posisi Y;Type Minutiae;Nama Class
21;112;0;Ulnair loop
26;110;1;Ulnair loop
26;116;0;Ulnair loop
27;109;1;Ulnair loop
27;110;1;Ulnair loop
27;111;1;Ulnair loop
27;114;1;Ulnair loop
27;115;1;Ulnair loop
28;107;1;Ulnair loop
28;108;1;Ulnair loop
28;109;1;Ulnair loop
28;113;1;Ulnair loop
28;114;1;Ulnair loop
29;106;1;Ulnair loop
29;107;1;Ulnair loop
30;104;0;Ulnair loop
31;155;0;Ulnair loop
31;156;0;Ulnair loop
34;134;1;Ulnair loop
34;135;1;Ulnair loop
35;115;0;Ulnair loop
35;125;0;Ulnair loop
35;127;0;Ulnair loop
35;133;1;Ulnair loop
35;134;1;Ulnair loop
35;140;1;Ulnair loop
35;141;1;Ulnair loop
36;110;0;Ulnair loop
36;141;1;Ulnair loop
36;142;1;Ulnair loop
37;150;0;Ulnair loop
39;101;0;Ulnair loop
39;160;0;Ulnair loop
40;91;0;Ulnair loop
40;98;0;Ulnair loop
40;99;0;Ulnair loop
40;161;1;Ulnair loop
41;162;1;Ulnair loop
42;122;0;Ulnair loop
42;125;0;Ulnair loop
43;79;0;Ulnair loop
47;166;1;Ulnair loop
48;100;0;Ulnair loop
48;102;0;Ulnair loop
48;166;1;Ulnair loop
48;167;1;Ulnair loop
49;145;0;Ulnair loop
49;154;1;Ulnair loop
49;155;1;Ulnair loop
49;167;1;Ulnair loop
50;65;1;Ulnair loop
50;66;1;Ulnair loop
50;68;0;Ulnair loop
50;83;0;Ulnair loop
50;155;1;Ulnair loop
50;156;1;Ulnair loop
50;210;0;Ulnair loop
51;64;1;Ulnair loop
51;65;1;Ulnair loop
51;156;1;Ulnair loop
51;157;1;Ulnair loop
52;157;1;Ulnair loop
52;158;1;Ulnair loop
52;169;1;Ulnair loop
53;78;1;Ulnair loop
53;79;1;Ulnair loop
53;158;1;Ulnair loop
53;159;1;Ulnair loop
53;169;1;Ulnair loop
53;170;1;Ulnair loop
54;77;1;Ulnair loop
54;78;1;Ulnair loop
54;108;0;Ulnair loop
54;117;0;Ulnair loop
54;137;0;Ulnair loop
54;159;1;Ulnair loop
54;170;1;Ulnair loop
55;76;1;Ulnair loop
55;77;1;Ulnair loop
55;93;0;Ulnair loop
55;142;0;Ulnair loop
55;171;0;Ulnair loop
56;75;0;Ulnair loop
56;85;1;Ulnair loop
56;86;1;Ulnair loop
56;104;1;Ulnair loop
56;105;1;Ulnair loop
56;106;1;Ulnair loop
56;210;0;Ulnair loop
57;83;1;Ulnair loop
57;84;1;Ulnair loop
57;85;1;Ulnair loop
57;105;1;Ulnair loop
57;115;1;Ulnair loop
58;82;1;Ulnair loop
58;83;1;Ulnair loop
58;114;1;Ulnair loop
58;115;1;Ulnair loop
59;81;1;Ulnair loop
59;82;1;Ulnair loop
59;114;1;Ulnair loop
59;160;0;Ulnair loop
60;80;1;Ulnair loop
60;81;1;Ulnair loop
60;126;0;Ulnair loop
61;67;0;Ulnair loop
61;79;1;Ulnair loop
61;80;1;Ulnair loop
61;104;1;Ulnair loop
62;53;0;Ulnair loop
62;78;1;Ulnair loop
62;103;1;Ulnair loop
62;104;1;Ulnair loop
62;113;1;Ulnair loop
62;127;0;Ulnair loop
62;152;0;Ulnair loop
63;66;0;Ulnair loop
63;77;1;Ulnair loop
63;78;1;Ulnair loop
63;90;1;Ulnair loop
63;91;1;Ulnair loop
63;102;1;Ulnair loop
63;103;1;Ulnair loop
63;112;1;Ulnair loop
63;113;1;Ulnair loop
