Posisi X;Posisi Y;Type Minutiae;Nama Class
61;132;0;Accidental
62;122;1;Accidental
62;123;1;Accidental
63;121;1;Accidental
63;122;1;Accidental
64;117;0;Accidental
65;74;0;Accidental
65;115;0;Accidental
66;112;0;Accidental
67;79;0;Accidental
68;126;0;Accidental
68;129;0;Accidental
69;122;0;Accidental
69;124;0;Accidental
69;139;0;Accidental
70;76;1;Accidental
70;88;0;Accidental
70;118;0;Accidental
70;119;0;Accidental
71;75;1;Accidental
71;76;1;Accidental
71;87;0;Accidental
72;75;1;Accidental
73;81;0;Accidental
75;72;0;Accidental
75;124;0;Accidental
75;127;0;Accidental
76;79;0;Accidental
76;119;0;Accidental
76;120;0;Accidental
77;63;1;Accidental
78;62;1;Accidental
78;63;1;Accidental
79;61;1;Accidental
79;62;1;Accidental
79;69;0;Accidental
80;60;1;Accidental
80;61;1;Accidental
80;68;1;Accidental
80;76;0;Accidental
80;148;1;Accidental
81;60;1;Accidental
81;67;1;Accidental
81;68;1;Accidental
81;123;0;Accidental
81;130;0;Accidental
81;148;1;Accidental
81;149;1;Accidental
82;59;0;Accidental
82;67;1;Accidental
82;74;1;Accidental
82;149;1;Accidental
83;73;1;Accidental
83;74;1;Accidental
83;80;0;Accidental
84;65;1;Accidental
84;73;1;Accidental
84;149;1;Accidental
85;64;1;Accidental
85;65;1;Accidental
85;87;0;Accidental
85;149;1;Accidental
85;150;1;Accidental
86;63;1;Accidental
86;64;1;Accidental
86;78;0;Accidental
86;86;0;Accidental
86;150;1;Accidental
86;151;1;Accidental
87;62;1;Accidental
87;63;1;Accidental
87;92;0;Accidental
87;151;1;Accidental
88;61;1;Accidental
88;62;1;Accidental
88;91;0;Accidental
88;151;1;Accidental
88;152;1;Accidental
89;60;1;Accidental
89;61;1;Accidental
89;68;1;Accidental
89;152;1;Accidental
90;59;1;Accidental
90;60;1;Accidental
90;67;1;Accidental
90;68;1;Accidental
90;152;0;Accidental
91;58;1;Accidental
91;59;1;Accidental
91;66;1;Accidental
91;67;1;Accidental
92;57;1;Accidental
92;58;1;Accidental
92;66;1;Accidental
93;56;1;Accidental
93;57;1;Accidental
93;154;0;Accidental
94;56;1;Accidental
95;55;0;Accidental
95;63;1;Accidental
96;62;1;Accidental
96;63;1;Accidental
96;154;1;Accidental
97;61;1;Accidental
97;62;1;Accidental
97;69;0;Accidental
97;154;1;Accidental
97;155;1;Accidental
98;61;1;Accidental
98;129;0;Accidental
98;155;1;Accidental
99;93;0;Accidental
99;128;0;Accidental
100;92;0;Accidental
100;157;0;Accidental
101;66;1;Accidental
102;65;1;Accidental
102;66;1;Accidental
102;91;0;Accidental
103;65;1;Accidental
103;72;0;Accidental
103;90;0;Accidental
104;58;0;Accidental
105;64;1;Accidental
105;71;1;Accidental
105;117;0;Accidental
105;155;0;Accidental
106;63;1;Accidental
106;64;1;Accidental
106;70;1;Accidental
106;71;1;Accidental
107;63;1;Accidental
107;69;1;Accidental
107;70;1;Accidental
107;82;0;Accidental
107;103;0;Accidental
107;109;0;Accidental
108;62;1;Accidental
108;63;1;Accidental
108;69;1;Accidental
108;75;0;Accidental
108;102;0;Accidental
108;108;1;Accidental
109;62;1;Accidental
109;74;0;Accidental
109;80;0;Accidental
109;97;0;Accidental
109;107;1;Accidental
109;108;1;Accidental
109;141;0;Accidental
110;91;0;Accidental
110;107;1;Accidental
110;119;0;Accidental
110;142;0;Accidental
111;90;0;Accidental
111;106;1;Accidental
111;107;1;Accidental
112;84;0;Accidental
112;95;1;Accidental
112;100;0;Accidental
112;106;1;Accidental
113;83;0;Accidental
113;89;0;Accidental
113;94;1;Accidental
113;95;1;Accidental
113;100;0;Accidental
113;105;1;Accidental
113;106;1;Accidental
113;116;0;Accidental
114;88;0;Accidental
114;94;1;Accidental
114;105;1;Accidental
115;58;0;Accidental
115;93;1;Accidental
115;94;1;Accidental
115;99;0;Accidental
115;123;0;Accidental
116;52;0;Accidental
116;87;0;Accidental
116;93;1;Accidental
117;62;0;Accidental
117;69;0;Accidental
117;92;1;Accidental
117;93;1;Accidental
117;104;1;Accidental
117;151;0;Accidental
118;92;1;Accidental
118;103;1;Accidental
118;104;1;Accidental
119;91;1;Accidental
119;103;1;Accidental
119;117;1;Accidental
119;118;1;Accidental
120;90;1;Accidental
120;91;1;Accidental
120;102;0;Accidental
120;109;1;Accidental
120;116;1;Accidental
120;117;1;Accidental
121;65;0;Accidental
121;90;1;Accidental
121;108;1;Accidental
121;109;1;Accidental
121;115;1;Accidental
121;116;1;Accidental
121;125;0;Accidental
122;51;0;Accidental
122;82;0;Accidental
122;89;0;Accidental
122;108;1;Accidental
122;114;1;Accidental
122;115;1;Accidental
123;71;0;Accidental
123;95;0;Accidental
123;107;0;Accidental
123;114;1;Accidental
123;122;1;Accidental
124;113;1;Accidental
124;114;1;Accidental
124;121;1;Accidental
124;152;0;Accidental
125;112;1;Accidental
125;113;1;Accidental
126;55;0;Accidental
126;112;1;Accidental
126;133;0;Accidental
127;67;0;Accidental
127;111;0;Accidental
127;157;0;Accidental
128;54;1;Accidental
129;53;1;Accidental
129;54;1;Accidental
129;128;0;Accidental
129;136;1;Accidental
129;144;0;Accidental
130;53;1;Accidental
130;136;1;Accidental
130;137;1;Accidental
131;78;0;Accidental
131;131;0;Accidental
131;137;1;Accidental
131;138;1;Accidental
131;144;0;Accidental
132;51;1;Accidental
132;138;1;Accidental
132;139;1;Accidental
133;50;1;Accidental
133;51;1;Accidental
133;139;1;Accidental
133;140;1;Accidental
134;49;1;Accidental
134;50;1;Accidental
134;70;0;Accidental
134;154;0;Accidental
135;49;1;Accidental
135;56;0;Accidental
135;67;0;Accidental
135;68;0;Accidental
135;122;0;Accidental
135;142;0;Accidental
136;49;0;Accidental
136;64;0;Accidental
136;65;0;Accidental
136;154;0;Accidental
137;128;0;Accidental
138;53;0;Accidental
138;131;0;Accidental
138;149;0;Accidental
139;79;0;Accidental
139;136;0;Accidental
142;51;0;Accidental
142;69;0;Accidental
143;50;1;Accidental
143;64;0;Accidental
143;66;0;Accidental
143;118;0;Accidental
144;49;1;Accidental
144;50;1;Accidental
144;139;0;Accidental
144;142;0;Accidental
144;151;1;Accidental
145;48;1;Accidental
